_id,MERCHANT_NAME,PAN_NUMBER,MERCHANT_ID,MOBILE_NUMBER,ACQUIRER_NAME,REMARKS,STATUS,REALLOCATED_DATE,REALLOCATD_BY,DATA_SYNCED_DATE,REQUESTED_BRANCH_NAME,REQUESTED_BRANCH_CODE,updated_at
2926,R.S. FURNITURE UDHYOG,613671655,93757,9862324443,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:05:37,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
1024,SMD GAS SUPPLIERS,613369583,93969,9849928948,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-04T10:22:05,NABIL_GEETA,2024-07-17T02:44:59,,,23:43.2
22101,L P ELECTRONICS,607637618,94060,9841932650,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-25T09:53:30,NEPAL_SUBASH,2024-07-17T02:44:59,BHAKTAPUR BRANCH,19,23:43.2
42144,JAY MA DURGA KHADHYANNA SUPPLIERS,601568989,94101,9845133741,SAGARMATHA Bank,Account Closed,REALLOCATED,2024-06-16T17:14:17,eSewa_Bibek,2024-07-17T02:44:59,,,23:43.2
16049,BAJARANG KIRANA PASAL,300374368,94144,9816779223,SAGARMATHA Bank,Nearby Location,REALLOCATED,2023-01-04T16:17:53,shraddha.shrestha,2024-07-17T02:44:59,,,23:43.2
6052,SAMRAT ECO FURNITURE PRIVATE LIMITED,606553986,94290,9851076293,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-06T10:02:56,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
26412,CITIZEN INVESTMENT TRUST RETIREMENT FUND,300981807,94514,9841463010,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-10-13T11:44:20,PRABHU_SUNIL,2024-07-17T02:44:59,POKHARA BRANCH,56,23:43.2
40264,SHUBHA MOTORS,302395958,94593,9355055590,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-17T10:35:03,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
6840,SANDIP JWELLERY,601441400,94818,9862675623,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-18T17:10:15,manishuprety,2024-07-17T02:44:59,,,23:43.2
23877,PASHUPATI GOLD HOUSE,603251683,95185,9852041632,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-08-07T09:49:32,PRIME_RESHMA,2024-07-17T02:44:59,DAMAK BRANCH,35,23:43.2
39777,SHREE RAM JANAKI MACHINARY TRADERS,606010025,95520,9816839858,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-14T16:58:25,128_BARDIBAS,2024-07-17T02:44:59,,,23:43.2
3384,ROADWAY HOTEL AND GUEST HOUSE,614940549,95951,9852053160,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-31T15:13:09,SMRITI,2024-07-17T02:44:59,,,23:43.2
34569,MOHAMMAD ALI SUPPLIERS,608912484,96218,9815579594,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-01T09:50:35,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
22029,ASHISH ENTERPRISES.....,608127893,96361,9852050182,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-23T10:56:12,EBLQRMAKER@0800,2024-07-17T02:44:59,DHARAN BRANCH,800,23:43.2
6576,MAHADEV INN POKHARA PVT.LTD,609689541,96424,9802044445,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-20T10:18:39,Parash07,2024-07-17T02:44:59,,,23:43.2
40137,CHHYOILING CONSTRUCTION AND SUPPLIERS PVT. LTD,609600717,96758,9861901105,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-16T13:05:35,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
34633,BHUPENDRA SHAHI,105991748,96906,9848044313,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-01T11:24:40,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
29373,CITY TRADERS...,303036629,96915,9844887076,SAGARMATHA Bank,Nearby Location,REALLOCATED,2024-01-25T13:58:29,eSewa_Bibek,2024-07-17T02:44:59,NEPALGUNJ,14,23:43.2
29760,DHAKAL ENGINEERING WORKSHOP,614509841,96937,9848098533,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-02-26T15:59:39,Garima_Yam,2024-07-17T02:44:59,Chapargaudi Branch,71,23:43.2
15315,KRISHNA PRASHAD POUDEL,921243126,96960,9843410292,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-13T14:12:59,SHINE_BIKASH,2024-07-17T02:44:59,,,23:43.2
7310,DIP JOITY AUTO TEMPO PARTS,608862396,97096,9807036350,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-12T15:36:11,SBL_ITAHARI,2024-07-17T02:44:59,,,23:43.2
30906,ATTIC BAR PVT LTD.,303632638,97454,9841581837,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-21T12:48:16,AMIT_YADAV,2024-07-17T02:44:59,,,23:43.2
13096,PRADHAN BOOK HOUSE,301790589,97516,9851021885,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-10-11T15:32:46,CIVIL_AASTHA,2024-07-17T02:44:59,,,23:43.2
33891,SHAH CONSULT INTL P.LTD,500059319,97533,9851056326,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-26T14:17:42,GLOBAL_SHRADDHA,2024-07-17T02:44:59,,,23:43.2
12143,NILKANTHA DHUWANI SEWA,119658666,97627,9852673008,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-10-10T16:42:13,ANIL782,2024-07-17T02:44:59,,,23:43.2
37598,SEVEN STAR SECURITY SERVICE PVT LTD,602430896,97733,9851048997,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-25T10:35:21,ILA,2024-07-17T02:44:59,,,23:43.2
23375,DEWABHUMI JHAPA YATAYAT SEWA P. LTD,609744714,97914,9852673013,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-21T13:08:25,SHRIYA,2024-07-17T02:44:59,ANARMANI,12,23:43.2
10695,HOTEL  MAMA  BHANJA..,610883989,98260,9817202400,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
3952,HIMAL DANPHE LOGISTICS PVT LTD,604345482,98478,9851097968,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-26T12:46:37,CIVIL_SURESH,2024-07-17T02:44:59,,,23:43.2
35319,PANDEY  KIRANA  PASAL.,921243056,98562,9858055203,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-04T12:49:41,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
37769,SH MOTORS PRIVATE LIMITED,601359819,98608,9801011111,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-26T11:49:48,P3385,2024-07-17T02:44:59,,,23:43.2
35321,SHREE PASHUPATI DEVAIN GROUP,921243066,98611,9823779464,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-04T12:52:37,eSewa_Shreya,2024-07-17T02:44:59,,,23:43.2
40836,KANKALINI GIRLS HOSTEL PRIVATE LIMITED,609809440,98783,9849539621,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-21T10:15:05,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
6927,NASIB KNITTING AND TEXTILES PVT LTD,606517092,99172,9801304936,SAGARMATHA Bank,Mistakenly Registered,REALLOCATED,2022-05-04T10:13:26,CENTURY_PRIZMA,2024-07-17T02:44:59,,,23:43.2
33584,S.K. ITTA UDHYOG,610971282,99594,9812528736,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-21T14:27:33,053_MAKER,2024-07-17T02:44:59,,,23:43.2
2575,VINTAGE COLLECTION,614828052,100599,9867189662,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2023-02-02T13:16:28,Lumbini_Unish,2024-07-17T02:44:59,,,23:43.2
15125,CLASSIC SHOE CENTER,600043054,101333,9841015438,SAGARMATHA Bank,Account Closed,REALLOCATED,2022-11-22T15:52:39,SMRITI,2024-07-17T02:44:59,,,23:43.2
41868,PRAKASH ITTA UDHYOG,304398001,101708,9842859965,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-28T16:59:14,eSewa_Jhalak,2024-07-17T02:44:59,,,23:43.2
41759,KEDIA WATER HOUSE PVT.LTD,609715837,101877,9852033007,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-06-12T09:58:42,PRIME_RESHMA,2024-07-17T02:44:59,HANUMANDAS ROAD BRANCH,20,23:43.2
33896,FONET STATIONERY CENTER,602735144,102147,9855081663,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-05-03T11:37:49,GLOBAL_SHRADDHA,2024-07-17T02:44:59,PRAGATIPATH BRANCH,329,23:43.2
1162,SULAV HANDICRAFT,304131604,102227,9851123797,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-08T11:36:05,SBL_UMESH,2024-07-17T02:44:59,,,23:43.2
31464,LAL TRADING COMPLEX,300058040,102799,9851048366,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2024-03-13T09:57:51,PRIME_RESHMA,2024-07-17T02:44:59,TAHACHAL BRANCH,194,23:43.2
22584,TYRE AGE NEPAL,300005657,103416,9801446413,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-02T15:42:34,SHRIYA,2024-07-17T02:44:59,ANARMANI,12,23:43.2
40832,KALANKI HEALTHY FASTFOOD AND RESTAURANT,605135772,103440,9841499158,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-21T10:07:45,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
2436,BISHNUDEVI TRADE SUPPLIERS,610889826,103451,9861934974,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-05-05T11:42:38,O295,2024-07-17T02:44:59,,,23:43.2
37633,VIGOR NEPAL,611585606,103484,9851049843,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-25T12:04:28,1703YA3BA,2024-07-17T02:44:59,,,23:43.2
6264,BINAYAK MULTIPURPOSE PRINTERS PVT LTD,609560738,103493,9851127961,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-10T18:46:14,PRAJWALB5559,2024-07-17T02:44:59,,,23:43.2
40831,KENAL CHEMICAL PVT LTD,609600492,103575,9351082540,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-21T09:59:42,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
32181,KASTHAMANDAP MULTIPURPOSE AGRO FARM AND RESEARCH CENTER PVT LTD,609801192,103637,9843617825,SAGARMATHA Bank,Account Closed,REALLOCATED,2024-03-22T15:32:22,pushpa.pokhrel@nabilbank.com,2024-07-17T02:44:59,ATTERKHEL,51,23:43.2
6219,AROMA TECHNOLOGIES PVT.LTD,609510180,104028,9851124321,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2022-04-11T10:59:05,SUNRISE_SUMAN,2024-07-17T02:44:59,,,23:43.2
9798,GUPTA GUDPAK BHANDAR,600101734,104128,9851034705,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2022-08-05T11:12:06,rabin.maharjan@khalti.com,2024-07-17T02:44:59,,,23:43.2
37830,BITMAP I T SOLUTION PRIVATE LIMITED,609658279,104405,9865042465,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2024-05-12T12:49:48,eSewa_Bibek,2024-07-17T02:44:59,NARAYANGADH (KAMALNAGAR),D7,23:43.2
26825,SOUVENIR SHOP,602328553,104467,9841556251,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-10-29T10:51:39,MBL_ANUSHA,2024-07-17T02:44:59,SWYAMBHU BRANCH,SMB,23:43.2
28559,MOXEDA SURGICARE,107141536,104545,9849711867,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-01-18T13:01:11,SBL_TINKUNE,2024-07-17T02:44:59,ANAMNAGAR,61,23:43.2
1153,MADHU FANCY KAPADA PASAL,305280750,104605,9847931569,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-03-04T12:28:01,SBL_UMESH,2024-07-17T02:44:59,,,23:43.2
42036,MOTHERLAND OVERSEAS PVT LTD,301212470,104872,9851021578,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-29T17:06:39,GLOBAL_SHRADDHA,2024-07-17T02:44:59,,,23:43.2
7844,SKY ZONE HOTELS AND BANQUETS PVT LTD,606610692,105457,9851041897,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
38596,SARA COLLECTION PVT LTD,606709181,105462,9851339695,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-05-21T12:01:52,GIBL_SUBISH,2024-07-17T02:44:59,CHABAHIL BRANCH,37,23:43.2
38579,DEEPMALA OFFSET PRESS PVT LTD,606904542,105492,9849194698,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-05T16:34:28,NABIN_PARIYAR,2024-07-17T02:44:59,,,23:43.2
34634,KATHMANDU PEACE INN HOTEL PVT LTD,609644216,105594,9851027690,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-01T11:25:45,CHA265,2024-07-17T02:44:59,,,23:43.2
15688,KATHMANDU ULTRASOUND CLINIC PVT LTD,602301765,105650,9841217293,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-15T14:16:34,NABIL_PRAKASH,2024-07-17T02:44:59,,,23:43.2
35446,MUKTI TECHNICALS PVT LTD,609588198,105749,9851310892,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-04T17:10:41,MBL_SANDIPA,2024-07-17T02:44:59,,,23:43.2
35328,P. AND P. FASHION PVT.LTD,606860127,105833,9851089669,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-04T13:05:36,KARUNA_KOIRALA,2024-07-17T02:44:59,,,23:43.2
39620,SHREE KRISHNA TRADING..,304519453,105857,9855033853,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-14T10:10:15,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
37962,GOPAL TRADING,601236165,105901,9821815521,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-28T15:34:54,SHOBHA_BASTOLA,2024-07-17T02:44:59,,,23:43.2
7961,FAIR DEAL MEDICAL STORES PVT LTD,606661005,105955,9844268674,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-01T13:00:49,PRABHU_SAJAN,2024-07-17T02:44:59,,,23:43.2
20038,NEW LILA TRADERS.,305731779,105958,9857834417,SAGARMATHA Bank,Mistakenly Registered,REALLOCATED,2023-05-04T12:49:38,eSewa_rakhi,2024-07-17T02:44:59,GHORAHI,26,23:43.2
40835,SHREE SHYAM HARDWARE,302419898,106006,9855023948,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-21T10:13:24,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
361,SWARGADWARI TRADE LINK,603227219,106046,9857834800,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-23T13:17:22,PRABHU_SAJAN,2024-07-17T02:44:59,,,23:43.2
25192,VISHAL FANCY STORE,305993975,106129,9857840663,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2023-09-22T12:47:08,OI_LAMAHI,2024-07-17T02:44:59,,,23:43.2
5180,KAMAL MARKETING PVT LTD,606547271,106130,9802925150,SAGARMATHA Bank,everything in premium,REALLOCATED,2022-02-27T15:05:09,NABIL_PRAKASH,2024-07-17T02:44:59,,,23:43.2
32253,SAMSUNESHA TRADERS,608973485,106158,9806844786,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-05T16:31:04,CSE_Sneha,2024-07-17T02:44:59,,,23:43.2
24887,BARDIBAS HARDWARE PVT LTD,606609371,106263,9855035198,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-09-25T14:10:00,1287,2024-07-17T02:44:59,BIRGUNJ,180,23:43.2
5911,LUMBINI SCHOOL UNIFORM,602992297,106335,9866808555,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-07T14:21:53,SBL_LAMAHI,2024-07-17T02:44:59,,,23:43.2
2761,SITARAM NAAM TRADERS,300517217,106350,9855022029,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2023-01-20T12:11:49,MAHALAXMI_ANUSHKA,2024-07-17T02:44:59,,,23:43.2
10829,GURUNG RESTAURANT,100502194,106502,9867327434,SAGARMATHA Bank,Mistakenly Registered,REALLOCATED,2022-08-21T10:05:25,SHRUTIK5943,2024-07-17T02:44:59,,,23:43.2
8619,LAXMI BHAKTA NIRMAN SEWA,303396121,106672,9852049334,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-06-26T17:18:45,CENTURY_SIMANTA,2024-07-17T02:44:59,,,23:43.2
32225,NIMBLE ENGLISH MEDIUM SCHOOL PVT LTD,302609846,106935,9858014681,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-05T14:12:11,120_MAKER,2024-07-17T02:44:59,,,23:43.2
35660,SAPKOTA FANCY STORE,300746338,106971,9848020826,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-07T13:08:45,120_MAKER,2024-07-17T02:44:59,,,23:43.2
1518,BLUE CAB PIZZA HOUSE,608636348,106993,9819644151,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-03T16:20:27,MBL_SUPERADMIN,2024-07-17T02:44:59,,,23:43.2
12720,RISHING WINE SHOP,302347737,107008,9846130620,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-10-11T13:10:18,OI_DAMAULI,2024-07-17T02:44:59,,,23:43.2
13381,SHREE JAY GURUBABA EKIKRIT MACHHAPALAN KENDRA,302127841,107063,9858751702,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
40833,AASHIRWAD AGRO AND FOODS PVT. LTD.,602480563,107069,9855058722,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-21T10:09:26,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
19627,RADHA GAUTAM,304379529,107116,9848056414,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-04-27T17:08:26,SBL_KOHALPUR,2024-07-17T02:44:59,KOHALPUR,50,23:43.2
40308,S. AND B. GARMENT UDHYOG,607165494,107220,9848529797,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-17T12:17:10,1138RC,2024-07-17T02:44:59,,,23:43.2
7488,RIVERSIDE GREEN HOUSE RESORT PVT.LTD,605928396,5561,9857080303,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-06-01T14:24:10,CIVIL_AASTHA,2024-07-17T02:44:59,,,23:43.2
377,GLOBAL COATING,606263276,5563,9803544279,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-23T13:18:42,PRABHU_SAJAN,2024-07-17T02:44:59,,,23:43.2
15165,HEM STATIONARY,601037236,5570,9845206850,SAGARMATHA Bank,Nearby Location,REALLOCATED,2022-12-04T15:43:15,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
16664,JITAN KUNWAR SUPPLIERS,302849114,5687,9856034239,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-01-26T12:01:42,SAGAR_POUDYAL,2024-07-17T02:44:59,,,23:43.2
24611,D AND D SUPPLIERS,607345423,5689,9847355975,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-08-24T09:16:55,NMB_SUMANSHRESTHA,2024-07-17T02:44:59,KAWASWOTI BRANCH,91,23:43.2
12822,ASISH PUSTAK PASAL,603052336,5738,9817482009,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-09-29T13:24:39,SBL_DALDALE,2024-07-17T02:44:59,,,23:43.2
13594,HOTEL PAUWA PVT LTD,604267735,5865,9857072505,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2022-10-30T11:54:46,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
6917,SHAHID IMPEX *,303591328,5899,9851132249,SAGARMATHA Bank,Banking relationship with another bank,WITHDRAWN,,,2024-07-17T02:44:59,NEWROAD BRANCH,20,23:43.2
21077,DALCHINI RESTRO AND BAR,602094984,5949,9856090206,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-20T10:13:33,2354NK,2024-07-17T02:44:59,CHIPLEDHUNGA POKHARA,121,23:43.2
945,LORD OF THE DRINKS PVT LTD,444544545,6035,9843523105,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-31T15:45:33,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
11958,LILU SUPPLIERS,607720813,6093,9846215568,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-09-15T18:12:17,11899,2024-07-17T02:44:59,,,23:43.2
16771,THE SAMAYABAJI,606396097,6110,9843237299,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2023-01-24T16:44:16,GLOBAL_ANU,2024-07-17T02:44:59,,,23:43.2
32990,K.T.M. LIVE ENTERTAINMENT PVT LTD,604363305,6118,9801074430,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-17T13:15:17,MBL_SUDEEP,2024-07-17T02:44:59,,,23:43.2
9952,MANGOLIAN FANCY STORES,602279558,6126,9849136339,SAGARMATHA Bank,Business/Management Decision,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
29870,BANDIPUR SAMIRA HOMESTAY,603431670,6134,9818992063,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2024-02-14T10:47:54,GLOBAL_SHRADDHA,2024-07-17T02:44:59,BANDIPUR BRANCH                   ,H4,23:43.2
17401,RAGHUPATI BAG TATHA BELT UDYOG,604186089,6154,9842148070,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-02-17T10:29:39,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
7372,FIRST SMILE PVT.LTD.,606784489,6203,9801907771,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-24T11:22:13,MBL_ANUSHA,2024-07-17T02:44:59,,,23:43.2
36454,ANNAPURNA TRADE COLLECTION,609426429,6461,9846871021,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-17T11:01:39,soshtika_eSewa,2024-07-17T02:44:59,,,23:43.2
7384,SUNSHINE ASIAN INTERNATIONAL TOURS & TRAVELS PVT. LTD.,303165776,6468,9851111074,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-17T11:58:29,PRABHU_SUNIL,2024-07-17T02:44:59,,,23:43.2
3267,SHRISTI TRADERS,600969396,6475,9841298419,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:30:52,system,2024-07-17T02:44:59,,,23:43.2
10616,RAJMOTORPARTS,500183278,6528,9851104073,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-17T14:40:12,12144,2024-07-17T02:44:59,,,23:43.2
13081,S G V CREATION *,600251716,6546,9849292292,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-12-04T13:40:48,NABIL_MANJARI,2024-07-17T02:44:59,,,23:43.2
22986,OM SAI MOBILE REPARING CENTER *,303542821,6577,9841616481,SAGARMATHA Bank,QR Standee not received,WITHDRAWN,,,2024-07-17T02:44:59,GATTHAGHAR BRANCH,10,23:43.2
36854,Hamro Cafe & Fast Food,608253398,6732,9843008040,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-21T10:13:03,eSewa_Sabin,2024-07-17T02:44:59,,,23:43.2
6434,SHALIMAR HELMET HOUSE & ACCESSORIES,604899439,6747,9766848960,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-17T15:25:20,PRIME_SANJAY,2024-07-17T02:44:59,,,23:43.2
2770,ANNAPURNA HOTEL AND LODGE,304190429,6788,9857055606,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
15144,KAILASH JEWELERS,610552766,6865,9842553663,SAGARMATHA Bank,Account Closed,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
41074,BRIKSHA SUPPLIERS,604991599,6893,9847292622,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-22T10:46:37,1331KG,2024-07-17T02:44:59,,,23:43.2
18594,HOTEL SNOW LEOPARD,303752132,6939,9829187858,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-03-30T10:24:11,PRIME_ANJU,2024-07-17T02:44:59,LAKESIDE BRANCH,119,23:43.2
14565,MAMA VANJA ELECTRIC SUPPLIERS,108052413,6962,9851152579,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T17:19:15,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
3387,COLONY KITCHEN  WARE AND APPLIANCES *,604771346,6966,9848944125,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-31T15:13:22,SMRITI,2024-07-17T02:44:59,,,23:43.2
34139,DOLESHWOR PHARMA,601472325,6983,9843598350,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-28T16:40:04,KARUNA_KOIRALA,2024-07-17T02:44:59,,,23:43.2
